VehicleID,Type,Battery_Level_Pct,Last_Maintenance_Date,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Days_Since_Maintenance,Utilization_Segment,Maintenance_Risk_Level
V0183,E-Bike,13,2025-08-18,5.0,162000.0,32400.0,21.6,3.0,3.0,1.0,1.0,4.0,4.0,73,Mid Revenue,Critical
V0184,E-Bike,52,2025-09-09,1.0,19500.0,19500.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,51,Low Revenue,Critical
V0185,E-Bike,51,2025-08-22,2.0,81000.0,40500.0,27.0,1.0,0.0,0.0,0.0,2.0,2.0,69,Mid Revenue,Critical
V0186,E-Bike,93,2025-09-03,3.0,126000.0,42000.0,28.0,3.0,1.0,0.0,0.0,3.0,3.0,57,Mid Revenue,Critical
V0187,E-Bike,45,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,Low Revenue,Critical
V0188,E-Bike,33,2025-08-22,3.0,172500.0,57500.0,38.333333333333336,0.0,0.0,2.0,0.0,3.0,3.0,69,Mid Revenue,Critical
V0189,E-Bike,87,2025-08-31,5.0,174000.0,34800.0,23.2,0.0,3.0,2.0,2.0,5.0,5.0,60,Mid Revenue,Critical
V0190,E-Bike,65,2025-09-17,6.0,255000.0,42500.0,28.333333333333332,2.0,1.0,0.0,0.0,5.0,5.0,43,High Revenue,Critical
V0191,E-Bike,60,2025-08-22,1.0,46500.0,46500.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,69,Low Revenue,Critical
V0192,E-Bike,62,2025-08-17,7.0,238500.0,34071.42857142857,22.714285714285715,1.0,1.0,1.0,1.0,3.0,4.0,74,High Revenue,Critical
V0193,E-Bike,77,2025-09-27,4.0,183000.0,45750.0,30.5,2.0,2.0,1.0,0.0,3.0,3.0,33,Mid Revenue,Critical
V0194,E-Bike,81,2025-09-22,3.0,87000.0,29000.0,19.333333333333332,2.0,0.0,0.0,0.0,3.0,3.0,38,Mid Revenue,Critical
V0195,E-Bike,98,2025-08-27,2.0,45000.0,22500.0,15.0,1.0,0.0,1.0,1.0,2.0,1.0,64,Low Revenue,Critical
V0196,E-Bike,18,2025-08-02,4.0,177000.0,44250.0,29.5,1.0,2.0,1.0,0.0,2.0,3.0,89,Mid Revenue,Critical
V0197,E-Bike,35,2025-09-17,7.0,237000.0,33857.142857142855,22.571428571428573,2.0,1.0,1.0,0.0,6.0,4.0,43,High Revenue,Critical
V0198,E-Bike,17,2025-09-12,2.0,115500.0,57750.0,38.5,0.0,1.0,0.0,0.0,2.0,2.0,48,Mid Revenue,Critical
V0199,E-Bike,75,2025-09-19,4.0,99000.0,24750.0,16.5,3.0,1.0,0.0,0.0,3.0,4.0,41,Mid Revenue,Critical
V0200,E-Bike,68,2025-09-18,6.0,193500.0,32250.0,21.5,2.0,2.0,3.0,1.0,5.0,5.0,42,High Revenue,Critical
V0201,E-Bike,46,2025-08-27,3.0,106500.0,35500.0,23.666666666666668,1.0,1.0,2.0,0.0,2.0,2.0,64,Mid Revenue,Critical
V0202,E-Bike,92,2025-09-01,3.0,97500.0,32500.0,21.666666666666668,2.0,1.0,2.0,0.0,2.0,2.0,59,Mid Revenue,Critical
V0203,E-Bike,97,2025-08-07,1.0,21000.0,21000.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,84,Low Revenue,Critical
V0204,E-Bike,37,2025-09-20,7.0,271500.0,38785.71428571428,25.857142857142858,3.0,3.0,3.0,1.0,5.0,6.0,40,High Revenue,Critical
V0205,E-Bike,34,2025-08-19,3.0,57000.0,19000.0,12.666666666666666,2.0,1.0,1.0,0.0,3.0,3.0,72,Low Revenue,Critical
V0206,E-Bike,75,2025-08-21,4.0,156000.0,39000.0,26.0,2.0,1.0,0.0,0.0,2.0,4.0,70,Mid Revenue,Critical
V0207,E-Bike,21,2025-08-18,4.0,177000.0,44250.0,29.5,1.0,2.0,3.0,0.0,4.0,3.0,73,Mid Revenue,Critical
V0208,E-Bike,68,2025-08-01,2.0,78000.0,39000.0,26.0,2.0,1.0,0.0,0.0,1.0,2.0,90,Mid Revenue,Critical
V0209,E-Bike,49,2025-09-21,2.0,70500.0,35250.0,23.5,0.0,0.0,0.0,0.0,2.0,2.0,39,Low Revenue,Critical
V0210,E-Bike,35,2025-08-08,2.0,87000.0,43500.0,29.0,0.0,0.0,0.0,0.0,2.0,2.0,83,Mid Revenue,Critical
V0211,E-Bike,23,2025-08-15,3.0,97500.0,32500.0,21.666666666666668,1.0,0.0,1.0,0.0,2.0,3.0,76,Mid Revenue,Critical
V0212,E-Bike,26,2025-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,Low Revenue,Critical
V0213,E-Bike,60,2025-09-27,5.0,163500.0,32700.0,21.8,3.0,1.0,1.0,0.0,5.0,4.0,33,Mid Revenue,Critical
V0214,E-Bike,97,2025-08-08,3.0,126000.0,42000.0,28.0,1.0,1.0,0.0,0.0,2.0,3.0,83,Mid Revenue,Critical
V0215,E-Bike,73,2025-09-01,2.0,28500.0,14250.0,9.5,0.0,0.0,1.0,0.0,2.0,2.0,59,Low Revenue,Critical
V0216,E-Bike,30,2025-08-19,3.0,52500.0,17500.0,11.666666666666666,2.0,1.0,1.0,0.0,3.0,3.0,72,Low Revenue,Critical
V0217,E-Bike,98,2025-09-18,6.0,165000.0,27500.0,18.333333333333332,3.0,3.0,0.0,0.0,5.0,4.0,42,Mid Revenue,Critical
V0218,E-Bike,61,2025-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,Low Revenue,Critical
V0219,E-Bike,57,2025-08-28,4.0,153000.0,38250.0,25.5,2.0,0.0,0.0,0.0,2.0,2.0,63,Mid Revenue,Critical
V0220,E-Bike,15,2025-08-13,4.0,108000.0,27000.0,18.0,1.0,1.0,2.0,1.0,3.0,4.0,78,Mid Revenue,Critical
V0221,E-Bike,51,2025-08-27,4.0,129000.0,32250.0,21.5,2.0,1.0,1.0,1.0,3.0,3.0,64,Mid Revenue,Critical
V0222,E-Bike,31,2025-09-30,1.0,51000.0,51000.0,34.0,1.0,0.0,0.0,0.0,1.0,1.0,30,Low Revenue,Watch
V0223,E-Bike,87,2025-09-24,3.0,174000.0,58000.0,38.666666666666664,2.0,1.0,0.0,0.0,3.0,2.0,36,Mid Revenue,Critical
V0224,E-Bike,58,2025-08-23,1.0,24000.0,24000.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,68,Low Revenue,Critical
V0225,E-Bike,55,2025-09-08,5.0,127500.0,25500.0,17.0,2.0,3.0,1.0,0.0,3.0,3.0,52,Mid Revenue,Critical
V0226,E-Bike,59,2025-08-28,4.0,159000.0,39750.0,26.5,2.0,1.0,1.0,0.0,2.0,2.0,63,Mid Revenue,Critical
V0227,E-Bike,85,2025-08-22,6.0,219000.0,36500.0,24.333333333333332,4.0,2.0,0.0,0.0,4.0,5.0,69,High Revenue,Critical
V0228,E-Bike,36,2025-09-24,6.0,190500.0,31750.0,21.166666666666668,3.0,1.0,1.0,1.0,5.0,5.0,36,High Revenue,Critical
V0229,E-Bike,80,2025-08-26,4.0,118500.0,29625.0,19.75,3.0,1.0,1.0,1.0,4.0,3.0,65,Mid Revenue,Critical
V0230,E-Bike,33,2025-08-29,6.0,219000.0,36500.0,24.333333333333332,4.0,1.0,0.0,0.0,3.0,5.0,62,High Revenue,Critical
V0231,E-Bike,22,2025-08-24,2.0,48000.0,24000.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,67,Low Revenue,Critical
V0232,E-Bike,66,2025-08-31,2.0,91500.0,45750.0,30.5,1.0,2.0,1.0,0.0,2.0,2.0,60,Mid Revenue,Critical
V0233,E-Bike,40,2025-08-06,2.0,60000.0,30000.0,20.0,1.0,2.0,0.0,0.0,2.0,1.0,85,Low Revenue,Critical
V0234,E-Bike,80,2025-09-29,4.0,150000.0,37500.0,25.0,1.0,1.0,0.0,0.0,4.0,3.0,31,Mid Revenue,Critical
V0235,E-Bike,61,2025-09-16,3.0,135000.0,45000.0,30.0,2.0,1.0,1.0,1.0,3.0,1.0,44,Mid Revenue,Critical
V0236,E-Bike,42,2025-08-18,7.0,277500.0,39642.857142857145,26.428571428571427,3.0,1.0,1.0,0.0,4.0,5.0,73,High Revenue,Critical
V0237,E-Bike,81,2025-09-03,3.0,151500.0,50500.0,33.666666666666664,2.0,1.0,0.0,0.0,3.0,3.0,57,Mid Revenue,Critical
V0238,E-Bike,23,2025-08-03,4.0,121500.0,30375.0,20.25,1.0,1.0,0.0,0.0,4.0,4.0,88,Mid Revenue,Critical
V0239,E-Bike,59,2025-08-19,3.0,100500.0,33500.0,22.333333333333332,0.0,1.0,0.0,0.0,2.0,2.0,72,Mid Revenue,Critical
V0240,E-Bike,46,2025-08-13,1.0,28500.0,28500.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,78,Low Revenue,Critical
V0241,E-Bike,36,2025-09-03,2.0,67500.0,33750.0,22.5,0.0,0.0,0.0,0.0,1.0,2.0,57,Low Revenue,Critical
V0242,E-Bike,74,2025-09-16,1.0,37500.0,37500.0,25.0,1.0,0.0,0.0,0.0,1.0,1.0,44,Low Revenue,Critical
V0243,E-Bike,53,2025-08-21,4.0,132000.0,33000.0,22.0,3.0,3.0,1.0,1.0,3.0,4.0,70,Mid Revenue,Critical
V0244,E-Bike,31,2025-09-10,1.0,42000.0,42000.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0,50,Low Revenue,Critical
V0245,E-Bike,14,2025-09-11,5.0,81000.0,16200.0,10.8,2.0,2.0,2.0,2.0,3.0,3.0,49,Mid Revenue,Critical
V0246,E-Bike,84,2025-08-13,7.0,342000.0,48857.142857142855,32.57142857142857,3.0,1.0,1.0,1.0,5.0,5.0,78,High Revenue,Critical
V0247,E-Bike,34,2025-09-21,6.0,127500.0,21250.0,14.166666666666666,0.0,3.0,0.0,0.0,5.0,5.0,39,Mid Revenue,Critical
V0248,E-Bike,40,2025-08-11,4.0,138000.0,34500.0,23.0,1.0,2.0,0.0,0.0,3.0,4.0,80,Mid Revenue,Critical
V0249,E-Bike,68,2025-08-07,2.0,28500.0,14250.0,9.5,1.0,1.0,0.0,0.0,2.0,2.0,84,Low Revenue,Critical
V0250,E-Bike,54,2025-09-22,1.0,48000.0,48000.0,32.0,0.0,0.0,1.0,1.0,1.0,1.0,38,Low Revenue,Critical
V0251,E-Bike,25,2025-08-24,6.0,234000.0,39000.0,26.0,1.0,4.0,1.0,1.0,5.0,4.0,67,High Revenue,Critical
V0252,E-Bike,53,2025-09-27,3.0,106500.0,35500.0,23.666666666666668,1.0,2.0,1.0,1.0,2.0,3.0,33,Mid Revenue,Critical
V0253,E-Bike,73,2025-09-24,4.0,154500.0,38625.0,25.75,2.0,1.0,1.0,0.0,3.0,3.0,36,Mid Revenue,Critical
V0254,E-Bike,75,2025-08-01,3.0,124500.0,41500.0,27.666666666666668,1.0,0.0,1.0,1.0,2.0,3.0,90,Mid Revenue,Critical
V0255,E-Bike,70,2025-08-06,2.0,79500.0,39750.0,26.5,2.0,1.0,0.0,0.0,2.0,2.0,85,Mid Revenue,Critical
V0256,E-Bike,81,2025-09-18,5.0,193500.0,38700.0,25.8,4.0,0.0,1.0,1.0,3.0,4.0,42,High Revenue,Critical
V0257,E-Bike,82,2025-09-06,4.0,139500.0,34875.0,23.25,1.0,2.0,1.0,1.0,3.0,3.0,54,Mid Revenue,Critical
V0258,E-Bike,81,2025-08-14,5.0,237000.0,47400.0,31.6,2.0,1.0,0.0,0.0,4.0,4.0,77,High Revenue,Critical
V0259,E-Bike,55,2025-08-31,6.0,247500.0,41250.0,27.5,4.0,1.0,1.0,0.0,5.0,4.0,60,High Revenue,Critical
V0260,E-Bike,36,2025-08-26,5.0,123000.0,24600.0,16.4,2.0,2.0,0.0,0.0,3.0,4.0,65,Mid Revenue,Critical
V0261,E-Bike,35,2025-09-20,10.0,382500.0,38250.0,25.5,5.0,3.0,1.0,0.0,7.0,7.0,40,High Revenue,Critical
V0262,E-Bike,45,2025-08-17,3.0,102000.0,34000.0,22.666666666666668,0.0,1.0,0.0,0.0,2.0,3.0,74,Mid Revenue,Critical
V0263,E-Bike,22,2025-09-07,2.0,63000.0,31500.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,53,Low Revenue,Critical
V0264,E-Bike,64,2025-09-22,4.0,106500.0,26625.0,17.75,1.0,1.0,1.0,0.0,3.0,4.0,38,Mid Revenue,Critical
V0265,E-Bike,27,2025-08-14,6.0,222000.0,37000.0,24.666666666666668,1.0,2.0,1.0,1.0,5.0,5.0,77,High Revenue,Critical
V0266,E-Bike,46,2025-09-10,2.0,75000.0,37500.0,25.0,1.0,1.0,0.0,0.0,2.0,2.0,50,Low Revenue,Critical
V0267,E-Bike,98,2025-08-04,5.0,172500.0,34500.0,23.0,2.0,1.0,1.0,0.0,5.0,3.0,87,Mid Revenue,Critical
V0268,E-Bike,97,2025-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,Low Revenue,Critical
V0269,E-Bike,62,2025-08-13,3.0,148500.0,49500.0,33.0,0.0,1.0,1.0,1.0,3.0,3.0,78,Mid Revenue,Critical
V0270,E-Bike,14,2025-08-07,6.0,237000.0,39500.0,26.333333333333332,2.0,3.0,0.0,0.0,3.0,3.0,84,High Revenue,Critical
V0271,E-Bike,34,2025-08-14,3.0,121500.0,40500.0,27.0,1.0,0.0,0.0,0.0,2.0,3.0,77,Mid Revenue,Critical
V0272,E-Bike,48,2025-08-26,4.0,145500.0,36375.0,24.25,2.0,0.0,0.0,0.0,3.0,3.0,65,Mid Revenue,Critical
V0273,E-Bike,49,2025-08-05,2.0,60000.0,30000.0,20.0,2.0,1.0,1.0,0.0,1.0,2.0,86,Low Revenue,Critical
V0274,E-Bike,47,2025-09-30,4.0,99000.0,24750.0,16.5,2.0,1.0,0.0,0.0,4.0,2.0,30,Mid Revenue,Watch
V0275,E-Bike,45,2025-08-25,2.0,57000.0,28500.0,19.0,0.0,0.0,1.0,0.0,2.0,2.0,66,Low Revenue,Critical
V0276,E-Bike,21,2025-09-20,5.0,139500.0,27900.0,18.6,3.0,2.0,3.0,1.0,4.0,4.0,40,Mid Revenue,Critical
V0277,E-Bike,78,2025-08-27,3.0,73500.0,24500.0,16.333333333333332,1.0,0.0,0.0,0.0,3.0,2.0,64,Low Revenue,Critical
V0278,E-Bike,69,2025-08-06,5.0,162000.0,32400.0,21.6,2.0,1.0,0.0,0.0,3.0,3.0,85,Mid Revenue,Critical
V0279,E-Bike,42,2025-09-24,3.0,90000.0,30000.0,20.0,1.0,3.0,1.0,1.0,3.0,3.0,36,Mid Revenue,Critical
V0280,E-Bike,38,2025-08-11,9.0,247500.0,27500.0,18.333333333333332,3.0,1.0,5.0,2.0,6.0,5.0,80,High Revenue,Critical
V0281,E-Bike,66,2025-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,Low Revenue,Critical
V0282,E-Bike,76,2025-09-06,1.0,21000.0,21000.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,54,Low Revenue,Critical
V0283,E-Bike,27,2025-08-17,5.0,156000.0,31200.0,20.8,2.0,2.0,1.0,0.0,5.0,4.0,74,Mid Revenue,Critical
V0284,E-Bike,43,2025-09-04,1.0,16500.0,16500.0,11.0,0.0,0.0,1.0,1.0,1.0,1.0,56,Low Revenue,Critical
V0285,E-Bike,75,2025-08-27,2.0,81000.0,40500.0,27.0,0.0,0.0,0.0,0.0,2.0,2.0,64,Mid Revenue,Critical
V0286,E-Bike,84,2025-08-27,4.0,208500.0,52125.0,34.75,2.0,1.0,1.0,0.0,4.0,3.0,64,High Revenue,Critical
V0287,E-Bike,70,2025-08-03,6.0,154500.0,25750.0,17.166666666666668,1.0,4.0,1.0,1.0,5.0,5.0,88,Mid Revenue,Critical
V0288,E-Bike,84,2025-08-03,2.0,121500.0,60750.0,40.5,2.0,0.0,1.0,1.0,2.0,2.0,88,Mid Revenue,Critical
V0289,E-Bike,34,2025-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,Low Revenue,Critical
V0290,E-Bike,13,2025-08-06,1.0,54000.0,54000.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,85,Low Revenue,Critical
V0291,E-Bike,35,2025-08-07,3.0,154500.0,51500.0,34.333333333333336,0.0,0.0,1.0,0.0,3.0,2.0,84,Mid Revenue,Critical
V0292,E-Bike,16,2025-09-30,3.0,66000.0,22000.0,14.666666666666666,2.0,0.0,0.0,0.0,3.0,2.0,30,Low Revenue,Critical
V0293,E-Bike,25,2025-09-01,1.0,52500.0,52500.0,35.0,0.0,0.0,0.0,0.0,1.0,1.0,59,Low Revenue,Critical
V0294,E-Bike,93,2025-08-10,2.0,66000.0,33000.0,22.0,1.0,2.0,1.0,1.0,2.0,2.0,81,Low Revenue,Critical
V0295,E-Bike,63,2025-08-26,2.0,73500.0,36750.0,24.5,2.0,1.0,0.0,0.0,2.0,2.0,65,Low Revenue,Critical
V0296,E-Bike,73,2025-09-01,2.0,69000.0,34500.0,23.0,1.0,0.0,0.0,0.0,2.0,2.0,59,Low Revenue,Critical
V0297,E-Bike,92,2025-08-17,4.0,145500.0,36375.0,24.25,3.0,1.0,1.0,0.0,3.0,4.0,74,Mid Revenue,Critical
V0298,E-Bike,17,2025-08-27,2.0,112500.0,56250.0,37.5,1.0,1.0,0.0,0.0,2.0,2.0,64,Mid Revenue,Critical
V0299,E-Bike,57,2025-08-17,2.0,97500.0,48750.0,32.5,1.0,0.0,0.0,0.0,2.0,1.0,74,Mid Revenue,Critical
V0300,E-Bike,71,2025-09-02,1.0,21000.0,21000.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,58,Low Revenue,Critical
V0301,E-Bike,10,2025-08-30,8.0,208500.0,26062.5,17.375,6.0,2.0,1.0,1.0,7.0,5.0,61,High Revenue,Critical
V0302,E-Bike,46,2025-09-02,2.0,72000.0,36000.0,24.0,1.0,0.0,1.0,1.0,2.0,2.0,58,Low Revenue,Critical
V0303,E-Bike,30,2025-09-29,6.0,213000.0,35500.0,23.666666666666668,3.0,1.0,2.0,0.0,5.0,5.0,31,High Revenue,Critical
V0304,E-Bike,99,2025-09-25,3.0,99000.0,33000.0,22.0,1.0,2.0,2.0,1.0,2.0,1.0,35,Mid Revenue,Critical
V0305,E-Bike,78,2025-08-28,3.0,114000.0,38000.0,25.333333333333332,1.0,0.0,0.0,0.0,2.0,3.0,63,Mid Revenue,Critical
V0306,E-Bike,85,2025-08-17,4.0,156000.0,39000.0,26.0,4.0,0.0,2.0,0.0,4.0,2.0,74,Mid Revenue,Critical
V0307,E-Bike,53,2025-09-10,4.0,199500.0,49875.0,33.25,1.0,2.0,1.0,0.0,3.0,4.0,50,High Revenue,Critical
V0308,E-Bike,71,2025-09-23,4.0,142500.0,35625.0,23.75,2.0,2.0,1.0,1.0,4.0,4.0,37,Mid Revenue,Critical
V0309,E-Bike,38,2025-09-20,6.0,199500.0,33250.0,22.166666666666668,3.0,3.0,2.0,1.0,5.0,3.0,40,High Revenue,Critical
V0310,E-Bike,57,2025-09-29,2.0,24000.0,12000.0,8.0,0.0,1.0,1.0,1.0,1.0,2.0,31,Low Revenue,Critical
V0311,E-Bike,39,2025-08-21,4.0,172500.0,43125.0,28.75,2.0,1.0,0.0,0.0,4.0,3.0,70,Mid Revenue,Critical
V0312,E-Bike,17,2025-09-14,3.0,60000.0,20000.0,13.333333333333334,0.0,0.0,0.0,0.0,2.0,3.0,46,Low Revenue,Critical
V0313,E-Bike,19,2025-09-03,1.0,67500.0,67500.0,45.0,0.0,0.0,0.0,0.0,1.0,1.0,57,Low Revenue,Critical
V0314,E-Bike,16,2025-09-15,4.0,132000.0,33000.0,22.0,2.0,0.0,1.0,1.0,3.0,3.0,45,Mid Revenue,Critical
V0315,E-Bike,79,2025-09-27,8.0,276000.0,34500.0,23.0,4.0,5.0,2.0,0.0,5.0,6.0,33,High Revenue,Critical
V0316,E-Bike,56,2025-09-10,5.0,192000.0,38400.0,25.6,4.0,0.0,0.0,0.0,3.0,4.0,50,High Revenue,Critical
V0317,E-Bike,50,2025-08-18,2.0,79500.0,39750.0,26.5,1.0,0.0,0.0,0.0,2.0,2.0,73,Mid Revenue,Critical
V0318,E-Bike,73,2025-09-04,3.0,69000.0,23000.0,15.333333333333334,0.0,1.0,2.0,2.0,3.0,3.0,56,Low Revenue,Critical
V0319,E-Bike,15,2025-08-21,6.0,283500.0,47250.0,31.5,2.0,3.0,2.0,2.0,5.0,6.0,70,High Revenue,Critical
V0320,E-Bike,76,2025-08-18,3.0,157500.0,52500.0,35.0,3.0,1.0,1.0,0.0,3.0,2.0,73,Mid Revenue,Critical
V0321,E-Bike,39,2025-08-25,1.0,9000.0,9000.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,66,Low Revenue,Critical
V0322,E-Bike,84,2025-09-17,2.0,93000.0,46500.0,31.0,1.0,1.0,0.0,0.0,2.0,2.0,43,Mid Revenue,Critical
V0323,E-Bike,48,2025-08-04,3.0,141000.0,47000.0,31.333333333333332,0.0,0.0,1.0,0.0,3.0,2.0,87,Mid Revenue,Critical
V0324,E-Bike,96,2025-09-14,1.0,24000.0,24000.0,16.0,1.0,1.0,0.0,0.0,1.0,1.0,46,Low Revenue,Critical
V0325,E-Bike,86,2025-08-03,4.0,123000.0,30750.0,20.5,0.0,3.0,0.0,0.0,2.0,4.0,88,Mid Revenue,Critical
V0326,E-Bike,61,2025-08-18,3.0,126000.0,42000.0,28.0,2.0,1.0,1.0,1.0,3.0,2.0,73,Mid Revenue,Critical
V0327,E-Bike,68,2025-08-19,5.0,175500.0,35100.0,23.4,0.0,1.0,1.0,1.0,5.0,4.0,72,Mid Revenue,Critical
V0328,E-Bike,47,2025-09-03,4.0,130500.0,32625.0,21.75,0.0,0.0,1.0,0.0,3.0,3.0,57,Mid Revenue,Critical
V0329,E-Bike,37,2025-09-25,4.0,127500.0,31875.0,21.25,1.0,0.0,1.0,0.0,4.0,4.0,35,Mid Revenue,Critical
V0330,E-Bike,42,2025-09-30,4.0,175500.0,43875.0,29.25,1.0,1.0,2.0,0.0,2.0,4.0,30,Mid Revenue,Watch
V0331,E-Bike,91,2025-08-20,8.0,270000.0,33750.0,22.5,5.0,3.0,4.0,3.0,6.0,4.0,71,High Revenue,Critical
V0332,E-Bike,61,2025-08-15,4.0,171000.0,42750.0,28.5,2.0,0.0,1.0,0.0,4.0,4.0,76,Mid Revenue,Critical
V0333,E-Bike,35,2025-09-21,1.0,33000.0,33000.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,39,Low Revenue,Critical
V0334,E-Bike,84,2025-09-16,2.0,66000.0,33000.0,22.0,1.0,2.0,1.0,0.0,2.0,2.0,44,Low Revenue,Critical
V0335,E-Bike,84,2025-08-25,3.0,97500.0,32500.0,21.666666666666668,3.0,1.0,0.0,0.0,2.0,3.0,66,Mid Revenue,Critical
V0336,E-Bike,55,2025-08-17,3.0,142500.0,47500.0,31.666666666666668,3.0,1.0,0.0,0.0,2.0,3.0,74,Mid Revenue,Critical
V0337,E-Bike,88,2025-09-01,6.0,189000.0,31500.0,21.0,1.0,2.0,1.0,1.0,5.0,4.0,59,High Revenue,Critical
V0338,E-Bike,71,2025-09-08,2.0,108000.0,54000.0,36.0,1.0,2.0,0.0,0.0,2.0,2.0,52,Mid Revenue,Critical
V0339,E-Bike,61,2025-09-24,1.0,13500.0,13500.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,36,Low Revenue,Critical
V0340,E-Bike,17,2025-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,Low Revenue,Critical
V0341,E-Bike,56,2025-08-15,3.0,129000.0,43000.0,28.666666666666668,1.0,1.0,0.0,0.0,2.0,3.0,76,Mid Revenue,Critical
V0342,E-Bike,36,2025-08-12,3.0,127500.0,42500.0,28.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,79,Mid Revenue,Critical
V0343,E-Bike,96,2025-08-11,2.0,99000.0,49500.0,33.0,1.0,1.0,1.0,0.0,1.0,2.0,80,Mid Revenue,Critical
V0344,E-Bike,75,2025-08-29,3.0,43500.0,14500.0,9.666666666666666,0.0,1.0,0.0,0.0,2.0,3.0,62,Low Revenue,Critical
V0345,E-Bike,81,2025-08-16,2.0,34500.0,17250.0,11.5,2.0,2.0,0.0,0.0,2.0,2.0,75,Low Revenue,Critical
V0346,E-Bike,55,2025-09-10,3.0,73500.0,24500.0,16.333333333333332,2.0,0.0,1.0,1.0,3.0,2.0,50,Low Revenue,Critical
V0347,E-Bike,86,2025-08-05,7.0,231000.0,33000.0,22.0,4.0,2.0,1.0,0.0,5.0,5.0,86,High Revenue,Critical
V0348,E-Bike,93,2025-08-18,2.0,76500.0,38250.0,25.5,1.0,0.0,1.0,0.0,2.0,2.0,73,Mid Revenue,Critical
V0349,E-Bike,60,2025-09-30,4.0,142500.0,35625.0,23.75,2.0,0.0,0.0,0.0,4.0,3.0,30,Mid Revenue,Watch
V0350,E-Bike,84,2025-09-29,2.0,78000.0,39000.0,26.0,0.0,2.0,0.0,0.0,2.0,2.0,31,Mid Revenue,Critical
V0351,E-Bike,46,2025-08-10,1.0,33000.0,33000.0,22.0,1.0,0.0,0.0,0.0,1.0,1.0,81,Low Revenue,Critical
V0352,E-Bike,59,2025-08-16,5.0,168000.0,33600.0,22.4,2.0,1.0,1.0,0.0,3.0,3.0,75,Mid Revenue,Critical
V0353,E-Bike,62,2025-08-18,2.0,42000.0,21000.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,73,Low Revenue,Critical
V0354,E-Bike,90,2025-09-17,5.0,132000.0,26400.0,17.6,4.0,2.0,1.0,0.0,5.0,5.0,43,Mid Revenue,Critical
V0355,E-Bike,71,2025-08-27,3.0,145500.0,48500.0,32.333333333333336,2.0,0.0,0.0,0.0,3.0,2.0,64,Mid Revenue,Critical
V0356,E-Bike,70,2025-08-12,4.0,151500.0,37875.0,25.25,2.0,1.0,3.0,3.0,3.0,3.0,79,Mid Revenue,Critical
V0357,E-Bike,85,2025-09-22,2.0,87000.0,43500.0,29.0,2.0,1.0,0.0,0.0,1.0,2.0,38,Mid Revenue,Critical
V0358,E-Bike,14,2025-09-13,4.0,177000.0,44250.0,29.5,0.0,2.0,2.0,0.0,3.0,2.0,47,Mid Revenue,Critical
V0359,E-Bike,40,2025-09-01,4.0,123000.0,30750.0,20.5,3.0,3.0,1.0,0.0,3.0,4.0,59,Mid Revenue,Critical
V0360,E-Bike,62,2025-08-08,4.0,126000.0,31500.0,21.0,2.0,2.0,0.0,0.0,4.0,3.0,83,Mid Revenue,Critical
V0361,E-Bike,60,2025-09-28,1.0,51000.0,51000.0,34.0,0.0,1.0,1.0,1.0,1.0,1.0,32,Low Revenue,Critical
V0362,E-Bike,95,2025-09-19,2.0,99000.0,49500.0,33.0,0.0,1.0,1.0,1.0,2.0,2.0,41,Mid Revenue,Critical
V0363,E-Bike,41,2025-09-07,5.0,210000.0,42000.0,28.0,1.0,3.0,0.0,0.0,5.0,3.0,53,High Revenue,Critical
V0364,E-Bike,13,2025-09-14,1.0,19500.0,19500.0,13.0,1.0,0.0,0.0,0.0,1.0,1.0,46,Low Revenue,Critical
V0365,E-Bike,20,2025-09-13,6.0,211500.0,35250.0,23.5,1.0,4.0,1.0,0.0,4.0,4.0,47,High Revenue,Critical
