VehicleID,Type,Battery_Level_Pct,Days_Since_Maintenance,Trip_Count,Total_Revenue,Avg_Fare,Avg_Duration,Peak_Trip_Count,Weekend_Trip_Count,Rain_Trip_Count,Heavy_Rain_Trip_Count,Unique_Start_Stations,Unique_End_Stations,Vehicle_Needs_Action
V0938,E-Bike,37,57,1.0,67500.0,67500.0,45.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0939,E-Bike,70,59,4.0,204000.0,51000.0,34.0,0.0,1.0,2.0,0.0,2.0,3.0,1
V0940,E-Bike,60,54,1.0,19500.0,19500.0,13.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0941,E-Bike,74,61,3.0,141000.0,47000.0,31.333333333333332,0.0,1.0,1.0,0.0,2.0,3.0,1
V0942,E-Bike,21,50,3.0,66000.0,22000.0,14.666666666666666,1.0,1.0,0.0,0.0,3.0,3.0,1
V0943,E-Bike,81,83,2.0,127500.0,63750.0,42.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V0944,E-Bike,90,73,2.0,106500.0,53250.0,35.5,0.0,0.0,1.0,0.0,2.0,2.0,1
V0945,E-Bike,68,32,2.0,100500.0,50250.0,33.5,0.0,0.0,2.0,1.0,2.0,2.0,1
V0946,E-Bike,23,32,3.0,97500.0,32500.0,21.666666666666668,2.0,0.0,0.0,0.0,2.0,2.0,1
V0947,E-Bike,95,66,2.0,36000.0,18000.0,12.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V0948,E-Bike,40,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V0949,E-Bike,35,40,7.0,273000.0,39000.0,26.0,4.0,3.0,1.0,1.0,5.0,5.0,1
V0950,E-Bike,27,41,1.0,28500.0,28500.0,19.0,1.0,0.0,1.0,0.0,1.0,1.0,1
V0951,E-Bike,46,32,3.0,99000.0,33000.0,22.0,1.0,1.0,0.0,0.0,3.0,3.0,1
V0952,E-Bike,80,89,2.0,48000.0,24000.0,16.0,1.0,0.0,0.0,0.0,2.0,1.0,1
V0953,E-Bike,83,40,4.0,205500.0,51375.0,34.25,2.0,1.0,2.0,1.0,3.0,3.0,1
V0954,E-Bike,12,35,1.0,12000.0,12000.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V0955,E-Bike,29,47,5.0,150000.0,30000.0,20.0,5.0,4.0,3.0,0.0,4.0,4.0,1
V0956,E-Bike,86,52,4.0,195000.0,48750.0,32.5,3.0,1.0,0.0,0.0,4.0,4.0,1
V0957,E-Bike,35,39,3.0,103500.0,34500.0,23.0,2.0,1.0,0.0,0.0,3.0,2.0,1
V0958,E-Bike,14,31,5.0,205500.0,41100.0,27.4,4.0,1.0,0.0,0.0,5.0,4.0,1
V0959,E-Bike,100,51,4.0,159000.0,39750.0,26.5,4.0,0.0,1.0,0.0,3.0,3.0,1
V0960,E-Bike,11,57,3.0,81000.0,27000.0,18.0,1.0,2.0,1.0,1.0,3.0,3.0,1
V0961,E-Bike,97,78,1.0,30000.0,30000.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0962,E-Bike,98,46,2.0,109500.0,54750.0,36.5,1.0,0.0,1.0,1.0,2.0,2.0,1
V0963,E-Bike,62,48,5.0,187500.0,37500.0,25.0,2.0,2.0,2.0,2.0,3.0,4.0,1
V0964,E-Bike,100,36,4.0,160500.0,40125.0,26.75,2.0,1.0,2.0,1.0,3.0,3.0,1
V0965,E-Bike,11,85,5.0,136500.0,27300.0,18.2,0.0,0.0,0.0,0.0,4.0,3.0,1
V0966,E-Bike,63,38,4.0,172500.0,43125.0,28.75,1.0,1.0,0.0,0.0,3.0,4.0,1
V0967,E-Bike,84,64,6.0,189000.0,31500.0,21.0,3.0,1.0,1.0,0.0,5.0,5.0,1
V0968,E-Bike,24,87,1.0,9000.0,9000.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V0969,E-Bike,77,82,1.0,58500.0,58500.0,39.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V0970,E-Bike,96,55,2.0,76500.0,38250.0,25.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V0971,E-Bike,59,75,5.0,201000.0,40200.0,26.8,2.0,1.0,3.0,1.0,5.0,4.0,1
V0972,E-Bike,86,53,3.0,177000.0,59000.0,39.333333333333336,1.0,1.0,1.0,0.0,3.0,3.0,1
V0973,E-Bike,34,34,3.0,94500.0,31500.0,21.0,1.0,1.0,0.0,0.0,2.0,3.0,1
V0974,E-Bike,35,33,4.0,120000.0,30000.0,20.0,0.0,2.0,0.0,0.0,4.0,4.0,1
V0975,E-Bike,10,68,1.0,25500.0,25500.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V0976,E-Bike,69,49,5.0,244500.0,48900.0,32.6,2.0,1.0,1.0,1.0,3.0,4.0,1
V0977,E-Bike,86,50,7.0,277500.0,39642.857142857145,26.428571428571427,3.0,1.0,1.0,0.0,5.0,6.0,1
V0978,E-Bike,97,61,3.0,118500.0,39500.0,26.333333333333332,1.0,1.0,0.0,0.0,2.0,3.0,1
V0979,E-Bike,13,54,7.0,259500.0,37071.42857142857,24.714285714285715,2.0,4.0,1.0,0.0,4.0,4.0,1
V0980,E-Bike,84,85,5.0,175500.0,35100.0,23.4,3.0,1.0,2.0,0.0,4.0,4.0,1
V0981,E-Bike,33,56,1.0,30000.0,30000.0,20.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V0982,E-Bike,72,90,5.0,147000.0,29400.0,19.6,5.0,4.0,1.0,0.0,2.0,4.0,1
V0983,E-Bike,74,66,4.0,123000.0,30750.0,20.5,0.0,2.0,0.0,0.0,3.0,3.0,1
V0984,E-Bike,54,80,3.0,121500.0,40500.0,27.0,1.0,2.0,0.0,0.0,3.0,2.0,1
V0985,E-Bike,82,76,4.0,130500.0,32625.0,21.75,1.0,0.0,1.0,1.0,3.0,3.0,1
V0986,E-Bike,18,78,5.0,139500.0,27900.0,18.6,3.0,0.0,2.0,1.0,4.0,3.0,1
V0987,E-Bike,94,79,4.0,160500.0,40125.0,26.75,2.0,1.0,1.0,1.0,3.0,3.0,1
V0988,E-Bike,84,51,2.0,72000.0,36000.0,24.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V0989,E-Bike,69,43,2.0,69000.0,34500.0,23.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V0990,E-Bike,59,40,4.0,135000.0,33750.0,22.5,3.0,2.0,0.0,0.0,4.0,3.0,1
V0991,E-Bike,89,62,3.0,78000.0,26000.0,17.333333333333332,1.0,1.0,1.0,1.0,3.0,2.0,1
V0992,E-Bike,86,83,6.0,289500.0,48250.0,32.166666666666664,1.0,2.0,2.0,0.0,4.0,4.0,1
V0993,E-Bike,77,84,3.0,96000.0,32000.0,21.333333333333332,1.0,1.0,0.0,0.0,1.0,3.0,1
V0994,E-Bike,80,80,3.0,58500.0,19500.0,13.0,2.0,2.0,0.0,0.0,3.0,3.0,1
V0995,E-Bike,96,82,3.0,97500.0,32500.0,21.666666666666668,2.0,0.0,0.0,0.0,3.0,2.0,1
V0996,E-Bike,24,59,3.0,117000.0,39000.0,26.0,1.0,0.0,0.0,0.0,3.0,3.0,1
V0997,E-Bike,19,84,3.0,124500.0,41500.0,27.666666666666668,0.0,2.0,1.0,0.0,3.0,3.0,1
V0998,E-Bike,73,90,3.0,106500.0,35500.0,23.666666666666668,1.0,0.0,1.0,0.0,2.0,2.0,1
V0999,E-Bike,23,83,5.0,235500.0,47100.0,31.4,1.0,1.0,1.0,1.0,3.0,4.0,1
V1000,E-Bike,56,78,4.0,196500.0,49125.0,32.75,3.0,0.0,1.0,1.0,3.0,3.0,1
V1001,E-Bike,98,68,3.0,94500.0,31500.0,21.0,2.0,0.0,2.0,0.0,3.0,2.0,1
V1002,E-Bike,34,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1003,E-Bike,31,90,4.0,112500.0,28125.0,18.75,2.0,3.0,1.0,0.0,3.0,3.0,1
V1004,E-Bike,76,90,3.0,96000.0,32000.0,21.333333333333332,0.0,0.0,0.0,0.0,2.0,3.0,1
V1005,E-Bike,95,56,2.0,72000.0,36000.0,24.0,1.0,1.0,1.0,1.0,2.0,2.0,1
V1006,E-Bike,46,55,2.0,69000.0,34500.0,23.0,0.0,1.0,1.0,1.0,2.0,2.0,1
V1007,E-Bike,52,32,3.0,66000.0,22000.0,14.666666666666666,2.0,1.0,0.0,0.0,3.0,2.0,1
V1008,E-Bike,35,89,4.0,186000.0,46500.0,31.0,1.0,2.0,1.0,1.0,3.0,2.0,1
V1009,E-Bike,100,60,3.0,120000.0,40000.0,26.666666666666668,2.0,1.0,1.0,1.0,3.0,2.0,1
V1010,E-Bike,14,35,2.0,82500.0,41250.0,27.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1011,E-Bike,89,41,1.0,58500.0,58500.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1012,E-Bike,71,56,5.0,177000.0,35400.0,23.6,2.0,1.0,0.0,0.0,4.0,5.0,1
V1013,E-Bike,49,54,2.0,43500.0,21750.0,14.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1014,E-Bike,78,76,5.0,187500.0,37500.0,25.0,1.0,2.0,1.0,1.0,4.0,3.0,1
V1015,E-Bike,74,66,4.0,117000.0,29250.0,19.5,1.0,1.0,1.0,0.0,3.0,4.0,1
V1016,E-Bike,69,58,3.0,69000.0,23000.0,15.333333333333334,0.0,0.0,0.0,0.0,3.0,3.0,1
V1017,E-Bike,68,59,3.0,90000.0,30000.0,20.0,2.0,1.0,0.0,0.0,3.0,3.0,1
V1018,E-Bike,86,42,6.0,301500.0,50250.0,33.5,0.0,1.0,0.0,0.0,5.0,5.0,1
V1019,E-Bike,80,39,2.0,55500.0,27750.0,18.5,2.0,0.0,0.0,0.0,2.0,2.0,1
V1020,E-Bike,76,33,3.0,117000.0,39000.0,26.0,1.0,0.0,0.0,0.0,3.0,3.0,1
V1021,E-Bike,35,72,1.0,57000.0,57000.0,38.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1022,E-Bike,25,47,3.0,75000.0,25000.0,16.666666666666668,1.0,0.0,0.0,0.0,3.0,2.0,1
V1023,E-Bike,10,83,4.0,136500.0,34125.0,22.75,1.0,0.0,1.0,0.0,3.0,4.0,1
V1024,E-Bike,65,77,2.0,34500.0,17250.0,11.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1025,E-Bike,36,78,4.0,145500.0,36375.0,24.25,1.0,2.0,2.0,0.0,4.0,4.0,1
V1026,E-Bike,15,76,3.0,99000.0,33000.0,22.0,2.0,1.0,1.0,0.0,3.0,2.0,1
V1027,E-Bike,17,53,6.0,262500.0,43750.0,29.166666666666668,4.0,2.0,1.0,0.0,4.0,4.0,1
V1028,E-Bike,21,45,4.0,118500.0,29625.0,19.75,1.0,1.0,3.0,2.0,3.0,3.0,1
V1029,E-Bike,10,82,2.0,27000.0,13500.0,9.0,1.0,1.0,0.0,0.0,2.0,2.0,1
V1030,E-Bike,74,62,4.0,144000.0,36000.0,24.0,2.0,2.0,1.0,1.0,3.0,3.0,1
V1031,E-Bike,23,71,4.0,87000.0,21750.0,14.5,2.0,2.0,0.0,0.0,3.0,2.0,1
V1032,E-Bike,57,77,3.0,108000.0,36000.0,24.0,2.0,0.0,0.0,0.0,2.0,3.0,1
V1033,E-Bike,77,59,3.0,112500.0,37500.0,25.0,0.0,0.0,2.0,1.0,2.0,3.0,1
V1034,E-Bike,66,31,3.0,63000.0,21000.0,14.0,1.0,0.0,2.0,1.0,3.0,3.0,1
V1035,E-Bike,20,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1036,E-Bike,32,60,4.0,169500.0,42375.0,28.25,2.0,3.0,2.0,0.0,4.0,3.0,1
V1037,E-Bike,24,83,3.0,129000.0,43000.0,28.666666666666668,1.0,0.0,0.0,0.0,3.0,2.0,1
V1038,E-Bike,42,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1039,E-Bike,56,55,1.0,25500.0,25500.0,17.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1040,E-Bike,68,60,1.0,22500.0,22500.0,15.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1041,E-Bike,76,67,1.0,21000.0,21000.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1042,E-Bike,51,60,4.0,198000.0,49500.0,33.0,3.0,1.0,1.0,0.0,3.0,3.0,1
V1043,E-Bike,29,62,6.0,190500.0,31750.0,21.166666666666668,2.0,2.0,0.0,0.0,3.0,4.0,1
V1044,E-Bike,77,66,3.0,144000.0,48000.0,32.0,1.0,1.0,1.0,1.0,2.0,3.0,1
V1045,E-Bike,40,47,5.0,174000.0,34800.0,23.2,3.0,2.0,3.0,2.0,4.0,4.0,1
V1046,E-Bike,18,86,3.0,127500.0,42500.0,28.333333333333332,3.0,0.0,1.0,1.0,2.0,2.0,1
V1047,E-Bike,47,67,2.0,55500.0,27750.0,18.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1048,E-Bike,84,53,1.0,7500.0,7500.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1
V1049,E-Bike,86,83,8.0,331500.0,41437.5,27.625,4.0,2.0,2.0,1.0,5.0,4.0,1
V1050,E-Bike,82,52,2.0,76500.0,38250.0,25.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1051,E-Bike,80,89,6.0,180000.0,30000.0,20.0,2.0,1.0,1.0,0.0,3.0,4.0,1
V1052,E-Bike,27,30,5.0,198000.0,39600.0,26.4,2.0,1.0,2.0,1.0,3.0,4.0,1
V1053,E-Bike,16,77,1.0,30000.0,30000.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1054,E-Bike,58,32,3.0,93000.0,31000.0,20.666666666666668,3.0,2.0,1.0,0.0,2.0,2.0,1
V1055,E-Bike,62,42,1.0,16500.0,16500.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,1
V1056,E-Bike,57,61,3.0,123000.0,41000.0,27.333333333333332,2.0,0.0,0.0,0.0,3.0,3.0,1
V1057,E-Bike,81,79,2.0,66000.0,33000.0,22.0,2.0,0.0,0.0,0.0,2.0,2.0,1
V1058,E-Bike,46,90,4.0,123000.0,30750.0,20.5,2.0,1.0,2.0,0.0,4.0,4.0,1
V1059,E-Bike,96,36,5.0,169500.0,33900.0,22.6,0.0,2.0,0.0,0.0,4.0,4.0,1
V1060,E-Bike,11,70,4.0,150000.0,37500.0,25.0,2.0,0.0,1.0,0.0,4.0,4.0,1
V1061,E-Bike,72,30,1.0,42000.0,42000.0,28.0,0.0,0.0,1.0,0.0,1.0,1.0,0
V1062,E-Bike,37,53,4.0,157500.0,39375.0,26.25,2.0,1.0,1.0,1.0,4.0,3.0,1
V1063,E-Bike,81,63,6.0,268500.0,44750.0,29.833333333333332,1.0,0.0,1.0,1.0,5.0,4.0,1
V1064,E-Bike,69,56,3.0,64500.0,21500.0,14.333333333333334,1.0,2.0,0.0,0.0,2.0,3.0,1
V1065,E-Bike,67,84,4.0,177000.0,44250.0,29.5,0.0,2.0,1.0,1.0,4.0,2.0,1
V1066,E-Bike,60,46,7.0,298500.0,42642.857142857145,28.428571428571427,1.0,2.0,1.0,1.0,4.0,5.0,1
V1067,E-Bike,99,73,6.0,111000.0,18500.0,12.333333333333334,3.0,5.0,2.0,1.0,5.0,5.0,1
V1068,E-Bike,59,65,3.0,156000.0,52000.0,34.666666666666664,0.0,1.0,0.0,0.0,2.0,3.0,1
V1069,E-Bike,74,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1070,E-Bike,54,76,1.0,30000.0,30000.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,1
V1071,E-Bike,91,77,3.0,87000.0,29000.0,19.333333333333332,3.0,0.0,1.0,0.0,2.0,2.0,1
V1072,E-Bike,54,85,2.0,88500.0,44250.0,29.5,1.0,1.0,0.0,0.0,2.0,2.0,1
V1073,E-Bike,27,48,5.0,145500.0,29100.0,19.4,2.0,1.0,0.0,0.0,3.0,4.0,1
V1074,E-Bike,22,74,2.0,108000.0,54000.0,36.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1075,E-Bike,83,69,2.0,78000.0,39000.0,26.0,1.0,0.0,0.0,0.0,2.0,2.0,1
V1076,E-Bike,19,68,3.0,88500.0,29500.0,19.666666666666668,1.0,2.0,1.0,0.0,3.0,3.0,1
V1077,E-Bike,46,52,4.0,213000.0,53250.0,35.5,1.0,2.0,1.0,1.0,4.0,3.0,1
V1078,E-Bike,51,51,3.0,178500.0,59500.0,39.666666666666664,1.0,1.0,1.0,0.0,1.0,2.0,1
V1079,E-Bike,77,59,7.0,217500.0,31071.428571428572,20.714285714285715,3.0,3.0,2.0,0.0,5.0,4.0,1
V1080,E-Bike,66,62,3.0,142500.0,47500.0,31.666666666666668,1.0,0.0,0.0,0.0,3.0,3.0,1
V1081,E-Bike,39,49,3.0,96000.0,32000.0,21.333333333333332,3.0,1.0,1.0,1.0,2.0,2.0,1
V1082,E-Bike,25,52,4.0,121500.0,30375.0,20.25,1.0,1.0,1.0,1.0,3.0,3.0,1
V1083,E-Bike,26,62,5.0,139500.0,27900.0,18.6,2.0,0.0,0.0,0.0,4.0,4.0,1
V1084,E-Bike,14,84,1.0,43500.0,43500.0,29.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1085,E-Bike,42,57,4.0,157500.0,39375.0,26.25,3.0,1.0,0.0,0.0,3.0,3.0,1
V1086,E-Bike,33,30,2.0,100500.0,50250.0,33.5,2.0,2.0,0.0,0.0,2.0,1.0,0
V1087,E-Bike,79,75,3.0,100500.0,33500.0,22.333333333333332,1.0,1.0,2.0,2.0,3.0,2.0,1
V1088,E-Bike,21,42,1.0,46500.0,46500.0,31.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1089,E-Bike,40,49,5.0,187500.0,37500.0,25.0,3.0,2.0,1.0,0.0,4.0,5.0,1
V1090,E-Bike,62,83,2.0,130500.0,65250.0,43.5,0.0,1.0,1.0,0.0,2.0,2.0,1
V1091,E-Bike,94,30,3.0,159000.0,53000.0,35.333333333333336,1.0,1.0,0.0,0.0,3.0,3.0,0
V1092,E-Bike,85,44,4.0,145500.0,36375.0,24.25,0.0,1.0,0.0,0.0,4.0,4.0,1
V1093,E-Bike,54,31,5.0,145500.0,29100.0,19.4,1.0,1.0,2.0,0.0,4.0,5.0,1
V1094,E-Bike,35,43,6.0,307500.0,51250.0,34.166666666666664,2.0,2.0,0.0,0.0,6.0,5.0,1
V1095,E-Bike,67,61,4.0,186000.0,46500.0,31.0,2.0,1.0,0.0,0.0,4.0,3.0,1
V1096,E-Bike,54,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1097,E-Bike,71,68,5.0,202500.0,40500.0,27.0,2.0,1.0,1.0,1.0,3.0,5.0,1
V1098,E-Bike,27,71,3.0,139500.0,46500.0,31.0,1.0,2.0,1.0,0.0,3.0,3.0,1
V1099,E-Bike,11,47,2.0,61500.0,30750.0,20.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1100,E-Bike,79,82,2.0,61500.0,30750.0,20.5,1.0,1.0,1.0,0.0,2.0,2.0,1
V1101,E-Bike,96,43,5.0,166500.0,33300.0,22.2,4.0,2.0,0.0,0.0,4.0,5.0,1
V1102,E-Bike,25,87,4.0,90000.0,22500.0,15.0,0.0,0.0,2.0,0.0,3.0,3.0,1
V1103,E-Bike,14,78,5.0,210000.0,42000.0,28.0,2.0,3.0,0.0,0.0,4.0,4.0,1
V1104,E-Bike,50,80,2.0,84000.0,42000.0,28.0,1.0,0.0,0.0,0.0,2.0,1.0,1
V1105,E-Bike,70,75,4.0,171000.0,42750.0,28.5,2.0,0.0,2.0,1.0,3.0,4.0,1
V1106,E-Bike,34,79,6.0,198000.0,33000.0,22.0,3.0,1.0,0.0,0.0,5.0,4.0,1
V1107,E-Bike,64,77,3.0,108000.0,36000.0,24.0,2.0,1.0,0.0,0.0,2.0,3.0,1
V1108,E-Bike,19,86,2.0,46500.0,23250.0,15.5,1.0,0.0,0.0,0.0,2.0,2.0,1
V1109,E-Bike,28,90,4.0,147000.0,36750.0,24.5,2.0,0.0,1.0,1.0,4.0,3.0,1
V1110,E-Bike,97,82,1.0,34500.0,34500.0,23.0,1.0,0.0,0.0,0.0,1.0,1.0,1
V1111,E-Bike,40,52,2.0,90000.0,45000.0,30.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1112,E-Bike,19,85,6.0,217500.0,36250.0,24.166666666666668,4.0,3.0,2.0,1.0,4.0,5.0,1
V1113,E-Bike,28,78,3.0,91500.0,30500.0,20.333333333333332,1.0,1.0,1.0,0.0,3.0,3.0,1
V1114,E-Bike,47,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1115,E-Bike,61,41,2.0,90000.0,45000.0,30.0,1.0,0.0,0.0,0.0,2.0,1.0,1
V1116,E-Bike,87,32,3.0,57000.0,19000.0,12.666666666666666,2.0,2.0,2.0,2.0,2.0,2.0,1
V1117,E-Bike,89,45,7.0,207000.0,29571.428571428572,19.714285714285715,3.0,1.0,3.0,1.0,5.0,6.0,1
V1118,E-Bike,82,88,2.0,103500.0,51750.0,34.5,0.0,1.0,0.0,0.0,2.0,2.0,1
V1119,E-Bike,31,51,3.0,91500.0,30500.0,20.333333333333332,2.0,1.0,0.0,0.0,1.0,3.0,1
V1120,E-Bike,38,54,2.0,78000.0,39000.0,26.0,1.0,1.0,1.0,0.0,2.0,2.0,1
V1121,E-Bike,58,73,3.0,132000.0,44000.0,29.333333333333332,3.0,0.0,1.0,1.0,3.0,2.0,1
V1122,E-Bike,92,43,3.0,130500.0,43500.0,29.0,0.0,0.0,0.0,0.0,3.0,3.0,1
V1123,E-Bike,91,73,3.0,147000.0,49000.0,32.666666666666664,1.0,1.0,1.0,0.0,3.0,2.0,1
V1124,E-Bike,46,38,2.0,115500.0,57750.0,38.5,2.0,1.0,0.0,0.0,2.0,2.0,1
V1125,E-Bike,25,52,1.0,67500.0,67500.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1126,E-Bike,47,58,6.0,213000.0,35500.0,23.666666666666668,3.0,1.0,0.0,0.0,6.0,5.0,1
V1127,E-Bike,87,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1128,E-Bike,44,65,2.0,34500.0,17250.0,11.5,0.0,1.0,1.0,1.0,2.0,2.0,1
V1129,E-Bike,77,43,3.0,124500.0,41500.0,27.666666666666668,2.0,0.0,0.0,0.0,3.0,3.0,1
V1130,E-Bike,70,88,5.0,220500.0,44100.0,29.4,2.0,2.0,0.0,0.0,3.0,5.0,1
V1131,E-Bike,30,52,3.0,142500.0,47500.0,31.666666666666668,1.0,1.0,1.0,1.0,3.0,3.0,1
V1132,E-Bike,77,30,3.0,81000.0,27000.0,18.0,0.0,0.0,1.0,1.0,3.0,3.0,0
V1133,E-Bike,19,73,5.0,234000.0,46800.0,31.2,3.0,0.0,1.0,0.0,3.0,3.0,1
V1134,E-Bike,78,89,4.0,135000.0,33750.0,22.5,2.0,1.0,2.0,0.0,3.0,4.0,1
V1135,E-Bike,88,80,3.0,148500.0,49500.0,33.0,0.0,2.0,0.0,0.0,2.0,3.0,1
V1136,E-Bike,95,48,4.0,184500.0,46125.0,30.75,1.0,0.0,0.0,0.0,4.0,3.0,1
V1137,E-Bike,37,36,3.0,97500.0,32500.0,21.666666666666668,2.0,1.0,1.0,0.0,3.0,3.0,1
V1138,E-Bike,57,72,2.0,48000.0,24000.0,16.0,0.0,0.0,0.0,0.0,2.0,2.0,1
V1139,E-Bike,98,86,1.0,40500.0,40500.0,27.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1140,E-Bike,66,79,2.0,45000.0,22500.0,15.0,2.0,0.0,1.0,0.0,2.0,1.0,1
V1141,E-Bike,58,64,1.0,30000.0,30000.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1142,E-Bike,31,38,4.0,154500.0,38625.0,25.75,3.0,1.0,1.0,0.0,3.0,3.0,1
V1143,E-Bike,84,62,5.0,178500.0,35700.0,23.8,3.0,2.0,1.0,1.0,3.0,4.0,1
V1144,E-Bike,85,33,5.0,238500.0,47700.0,31.8,1.0,1.0,1.0,1.0,5.0,4.0,1
V1145,E-Bike,57,66,4.0,174000.0,43500.0,29.0,2.0,1.0,1.0,0.0,2.0,3.0,1
V1146,E-Bike,28,35,2.0,73500.0,36750.0,24.5,2.0,2.0,0.0,0.0,2.0,2.0,1
V1147,E-Bike,65,31,2.0,55500.0,27750.0,18.5,0.0,0.0,0.0,0.0,2.0,2.0,1
V1148,E-Bike,35,78,7.0,271500.0,38785.71428571428,25.857142857142858,3.0,2.0,0.0,0.0,4.0,6.0,1
V1149,E-Bike,31,89,3.0,111000.0,37000.0,24.666666666666668,0.0,1.0,1.0,1.0,3.0,2.0,1
V1150,E-Bike,77,83,6.0,270000.0,45000.0,30.0,3.0,1.0,1.0,0.0,3.0,4.0,1
V1151,E-Bike,73,64,4.0,120000.0,30000.0,20.0,0.0,2.0,1.0,0.0,3.0,3.0,1
V1152,E-Bike,56,37,2.0,81000.0,40500.0,27.0,1.0,1.0,0.0,0.0,1.0,2.0,1
V1153,E-Bike,26,55,5.0,207000.0,41400.0,27.6,4.0,0.0,0.0,0.0,4.0,5.0,1
V1154,E-Bike,28,47,3.0,157500.0,52500.0,35.0,2.0,3.0,0.0,0.0,3.0,2.0,1
V1155,E-Bike,70,36,1.0,13500.0,13500.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1
V1156,E-Bike,39,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1157,E-Bike,34,33,2.0,69000.0,34500.0,23.0,1.0,0.0,1.0,0.0,2.0,2.0,1
V1158,E-Bike,94,47,1.0,25500.0,25500.0,17.0,0.0,1.0,0.0,0.0,1.0,1.0,1
V1159,E-Bike,77,74,3.0,178500.0,59500.0,39.666666666666664,1.0,2.0,1.0,0.0,2.0,2.0,1
V1160,E-Bike,97,63,4.0,187500.0,46875.0,31.25,3.0,1.0,1.0,0.0,3.0,3.0,1
V1161,E-Bike,97,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1162,E-Bike,11,70,3.0,66000.0,22000.0,14.666666666666666,3.0,1.0,0.0,0.0,2.0,2.0,1
V1163,E-Bike,27,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1164,E-Bike,28,38,2.0,61500.0,30750.0,20.5,1.0,0.0,1.0,1.0,2.0,1.0,1
V1165,E-Bike,82,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
V1166,E-Bike,97,46,4.0,156000.0,39000.0,26.0,2.0,2.0,0.0,0.0,4.0,4.0,1
V1167,E-Bike,56,50,6.0,156000.0,26000.0,17.333333333333332,2.0,1.0,0.0,0.0,5.0,5.0,1
V1168,E-Bike,73,31,5.0,240000.0,48000.0,32.0,1.0,3.0,1.0,1.0,4.0,3.0,1
V1169,E-Bike,35,48,4.0,192000.0,48000.0,32.0,3.0,1.0,1.0,1.0,3.0,4.0,1
V1170,E-Bike,96,51,6.0,154500.0,25750.0,17.166666666666668,4.0,4.0,0.0,0.0,2.0,4.0,1
V1171,E-Bike,95,64,4.0,154500.0,38625.0,25.75,3.0,0.0,1.0,0.0,4.0,4.0,1
V1172,E-Bike,67,58,4.0,169500.0,42375.0,28.25,1.0,2.0,1.0,0.0,4.0,4.0,1
